"pair","type","Only_Related_cosine","DifferenceScore_cosine","Related_score_cosine","Unrelated_score_cosine","Only_Related_Prompt","DifferenceScore_Prompt","Related_score_Prompt","Unrelated_score_Prompt"
"doll-toy","related",0.558920851164356,0.339722555120881,0.558920851164356,0.219198296043475,0.85,0.7475,0.85,0.1025
"good-bad","related",0.612197289027116,0.377761529419748,0.612197289027116,0.234435759607368,0,-0.106,0,0.106
"total-complete","related",0.629467022698112,0.387878992193073,0.629467022698112,0.241588030505039,0.777,0.665,0.777,0.112
"credit-loan","related",0.50990982631747,0.230946997069291,0.50990982631747,0.278962829248179,0.883,0.808,0.883,0.075
"bomb-explosive","related",0.543319667791053,0.291321055959097,0.543319667791053,0.251998611831956,0.9,0.9,0.9,0
"hotel-juliet","unrelated",NA,0.396197435095997,0.666018830373968,0.269821395277971,NA,0.85,0.9,0.05
"fake-explosion","unrelated",NA,0.258159500362707,0.462619838901449,0.204460338538742,NA,0.5,0.575,0.075
"move-cigar","unrelated",NA,0.236398185249401,0.509846170394697,0.273447985145296,NA,0.801,0.8385,0.0375
"elsewhere-criminal","unrelated",NA,0.224345640820448,0.488207611653288,0.26386197083284,NA,0.8755,0.9,0.0245
"finally-eventually","related",0.493712278643879,0.275126183786363,0.493712278643879,0.218586094857516,0.8755,0.8755,0.8755,0
"anniversary-explosive","unrelated",NA,0.291321055959097,0.543319667791053,0.251998611831956,NA,0.9,0.9,0
"forgive-excuse","related",0.600940629649637,0.359892297669584,0.600940629649637,0.241048331980053,0.776,0.676,0.776,0.1
"guard-horrible","unrelated",NA,0.683067733568951,0.849541039529439,0.166473305960488,NA,0.9,0.9,0
"radar-lunch","unrelated",NA,0.35177328984741,0.567525314125118,0.215752024277708,NA,0.664,0.714,0.05
"noble-brave","related",0.457898504265569,0.223474423553353,0.457898504265569,0.234424080712216,0.528,0.422,0.528,0.106
"cinnamon-battalion","unrelated",NA,0.404268459457058,0.641043835207446,0.236775375750388,NA,0.85,0.85,0
"revenge-justice","related",0.37151914128483,0.161066024729004,0.37151914128483,0.210453116555826,0.8015,0.7715,0.8015,0.03
"just-recently","related",0.467326852519495,0.251756687709733,0.467326852519495,0.215570164809762,0,0,0,0
"member-leader","related",0.638444374121833,0.455397742609748,0.638444374121833,0.183046631512085,0.6795,0.536,0.6795,0.1435
"slow-fast","related",0.563581241958439,0.325457879841588,0.563581241958439,0.238123362116851,0.156,0.1,0.156,0.056
"ash-dust","related",0.464032612990591,0.206233055519811,0.464032612990591,0.25779955747078,0.7595,0.6595,0.7595,0.1
"listen-mountain","unrelated",NA,0.208347987230163,0.434401461349205,0.226053474119042,NA,0.872,0.872,0
"witness-testimony","related",0.690104643386802,0.475458363381908,0.690104643386802,0.214646280004894,0.8375,0.8375,0.8375,0
"nobel-prize","related",0.516955100994228,0.316560952142499,0.516955100994228,0.200394148851729,0.95,0.844,0.95,0.106
"secret-civilization","unrelated",NA,0.370624787265465,0.510949950485374,0.140325163219909,NA,0.631,0.8535,0.2225
"weight-helicopter","unrelated",NA,0.236097730943044,0.463599417791407,0.227501686848363,NA,0.4835,0.577,0.0935
"channel-news","related",0.332842033308447,0.047228262591799,0.332842033308447,0.285613770716648,0.741,0.629,0.741,0.112
"bible-lobster","unrelated",NA,0.206616469333939,0.406989817111576,0.200373347777637,NA,0.728,0.753,0.025
"invasion-attack","related",0.507836127057894,0.330279596158975,0.507836127057894,0.177556530898919,0.7835,0.735,0.7835,0.0485
"channel-stroll","unrelated",NA,0.064660011615806,0.229915292193213,0.165255280577407,NA,0.03,0.131,0.101
"top-bottom","related",0.738964096265802,0.357528683972741,0.738964096265802,0.381435412293061,0.625,0.513,0.625,0.112
"rest-sleep","related",0.458840503693383,0.219362499072499,0.458840503693383,0.239478004620884,0.8175,0.7175,0.8175,0.1
"comfortable-pleasant","related",0.550820706212857,0.257935044002244,0.550820706212857,0.292885662210613,0.713,0.713,0.713,0
"spinal-abdominal","related",0.43301381699205,0.234699001556356,0.43301381699205,0.198314815435694,0.684,0.528,0.684,0.156
"skirt-dress","related",0.464798813466225,0.250272572661007,0.464798813466225,0.214526240805218,0.825,0.667,0.825,0.158
"healthy-excuse","unrelated",NA,0.359892297669584,0.600940629649637,0.241048331980053,NA,0.676,0.776,0.1
"push-very","unrelated",NA,0.305512346338586,0.591213830815195,0.285701484476609,NA,0,0,0
"cover-hide","related",0.555101065906098,0.206711767356536,0.555101065906098,0.348389298549562,0.7125,0.6065,0.7125,0.106
"value-skull","unrelated",NA,0.192204199911015,0.405322005875023,0.213117805964008,NA,0.744,0.85,0.106
"follow-chase","related",0.406413717148081,0.20024240621816,0.406413717148081,0.206171310929921,0.8,0.694,0.8,0.106
"monday-tuesday","related",0.662855247501551,0.403082886939766,0.662855247501551,0.259772360561785,0.9,0.9,0.9,0
"steal-rob","related",0.352566553168435,0.165069014824595,0.352566553168435,0.18749753834384,0.9,0.9,0.9,0
"big-huge","related",0.829016484248118,0.588158618940574,0.829016484248118,0.240857865307544,0.95,0.95,0.95,0
"frequency-calm","unrelated",NA,0.413643858396846,0.628528541084817,0.214884682687971,NA,0.694,0.825,0.131
"widow-woman","related",0.483494867123034,0.194099480098314,0.483494867123034,0.28939538702472,0.766,0.675,0.766,0.091
"cocaine-wire","unrelated",NA,0.334570064374763,0.574100896614673,0.23953083223991,NA,0.8,0.825,0.025
"voice-approval","unrelated",NA,0.269399089747691,0.626027207191601,0.35662811744391,NA,0.6515,0.84,0.1885
"eye-ear","related",0.649116778136451,0.431393212206887,0.649116778136451,0.217723565929564,0.727,0.727,0.727,0
"proud-excited","related",0.541301616156179,0.24779124761207,0.541301616156179,0.293510368544109,0.2325,0.1765,0.2325,0.056
"wine-dark","unrelated",NA,0.243338191688084,0.570480795275111,0.327142603587027,NA,0.5965,0.72,0.1235
"toilet-sink","related",0.423978574533216,0.172492931265693,0.423978574533216,0.251485643267523,0.775,0.7275,0.775,0.0475
"agent-detective","related",0.441828771854761,0.219814043852767,0.441828771854761,0.222014728001994,0.716,0.66,0.716,0.056
"trouble-problem","related",0.539809840700746,0.204582473904808,0.539809840700746,0.335227366795938,0.8875,0.69,0.8875,0.1975
"dig-bury","related",0.362031605890637,0.125141145014594,0.362031605890637,0.236890460876043,0.8,0.8,0.8,0
"arrive-come","related",0.556808273136488,0.330096797748228,0.556808273136488,0.22671147538826,0.825,0.825,0.825,0
"open-close","related",0.610444339568315,0.439888935317552,0.610444339568315,0.170555404250763,0.2,0.144,0.2,0.056
"briefcase-ability","unrelated",NA,0.329065047975514,0.562289548132131,0.233224500156617,NA,0.677,0.777,0.1
"glass-bottle","related",0.49882379267789,0.168251885395151,0.49882379267789,0.330571907282739,0.783,0.733,0.783,0.05
"parliament-freeze","unrelated",NA,0.310661719300022,0.42046342643365,0.109801707133628,NA,0.77,0.7925,0.0225
"suddenly-unexpectedly","related",0.681498419264391,0.50831870295667,0.681498419264391,0.173179716307721,0.85,0.85,0.85,0
"christmas-armory","unrelated",NA,0.203333155209617,0.345535209459445,0.142202054249828,NA,0.846,0.8785,0.0325
"telescope-cut","unrelated",NA,0.213042415119651,0.390941166892196,0.177898751772545,NA,0.2625,0.3125,0.05
"seller-joy","unrelated",NA,0.282108383173266,0.560923957947163,0.278815574773897,NA,0.794,0.875,0.081
"humble-modest","related",0.72685642774063,0.49639154345021,0.72685642774063,0.23046488429042,0.866,0.866,0.866,0
"surprise-scar","unrelated",NA,0.0521488697265,0.383729863404428,0.331580993677928,NA,0.6065,0.654,0.0475
"read-write","related",0.571295485585495,0.175539126801494,0.571295485585495,0.395756358784001,0.8,0.6875,0.8,0.1125
"pocket-alien","unrelated",NA,0.238946586525204,0.44718070942634,0.208234122901136,NA,0.736,0.811,0.075
"low-high","related",0.638991712432999,0.478340755402219,0.638991712432999,0.16065095703078,0.2,0.2,0.2,0
"iron-metal","related",0.668398209604972,0.440292908637224,0.668398209604972,0.228105300967748,0.9,0.8,0.9,0.1
"quiet-calm","related",0.628528541084817,0.413643858396846,0.628528541084817,0.214884682687971,0.825,0.694,0.825,0.131
"power-energy","related",0.604547932020802,0.394229445498744,0.604547932020802,0.210318486522058,0.8125,0.6875,0.8125,0.125
"celebrity-star","related",0.429027615222068,0.191102145689134,0.429027615222068,0.237925469532934,0.781,0.681,0.781,0.1
"character-personality","related",0.520765407241944,0.405109223106477,0.520765407241944,0.115656184135467,0.8375,0.7815,0.8375,0.056
"cocaine-heroin","related",0.632436406004114,0.460305451140098,0.632436406004114,0.172130954864016,0.9,0.9,0.9,0
"question-ask","related",0.632797905823808,0.259111603437483,0.632797905823808,0.373686302386325,0.727,0.6085,0.727,0.1185
"extremely-very","related",0.591213830815195,0.305512346338586,0.591213830815195,0.285701484476609,0,0,0,0
"inability-unable","related",0.666779595239071,0.396423898909401,0.666779595239071,0.27035569632967,0.8,0.8,0.8,0
"consider-think","related",0.731419402082517,0.389722370492388,0.731419402082517,0.341697031590129,0.8,0.8,0.8,0
"active-activity","related",0.580044470798946,0.400010499734895,0.580044470798946,0.180033971064051,0.768,0.568,0.768,0.2
"hate-love","related",0.373143505492371,0.081174378564595,0.373143505492371,0.291969126927776,0.8215,0.6885,0.8215,0.133
"live-survive","related",0.426170222834874,0.176811853616081,0.426170222834874,0.249358369218793,0.825,0.6665,0.825,0.1585
"south-schedule","unrelated",NA,0.483855333152169,0.691967315460705,0.208111982308536,NA,0.769,0.875,0.106
"tank-engine","related",0.461936508686699,0.247725459161097,0.461936508686699,0.214211049525602,0.6505,0.6505,0.6505,0
"button-press","related",0.524451424699409,0.275679341358877,0.524451424699409,0.248772083340532,0.275,0.168,0.275,0.107
"arsenal-armory","related",0.345535209459445,0.203333155209617,0.345535209459445,0.142202054249828,0.8785,0.846,0.8785,0.0325
"bear-wolf","related",0.535555957322899,0.327526177943187,0.535555957322899,0.208029779379712,0.8,0.8,0.8,0
"hunger-thirst","related",0.647043181069501,0.453895419764897,0.647043181069501,0.193147761304604,0.777,0.654,0.777,0.123
"carbon-hydrogen","related",0.429360904699403,0.169434010261459,0.429360904699403,0.259926894437944,0.8695,0.8445,0.8695,0.025
"princess-gather","unrelated",NA,0.619723594119345,0.853197465617905,0.23347387149856,NA,0.75,0.856,0.106
"late-early","related",0.646293466761151,0.411836496334321,0.646293466761151,0.23445697042683,0,-0.106,0,0.106
"method-technique","related",0.544556775880368,0.416953621474762,0.544556775880368,0.127603154405606,0.86,0.754,0.86,0.106
"southern-western","related",0.482195547879636,0.193925833347889,0.482195547879636,0.288269714531747,0.2,0.011,0.2,0.189
"manage-chest","unrelated",NA,0.206816913492459,0.474862991215166,0.268046077722707,NA,0.174,0.174,0
"warning-audience","unrelated",NA,0.331703141934088,0.624303840570236,0.292600698636148,NA,0.6235,0.8,0.1765
"article-spirit","unrelated",NA,0.311025640065108,0.620396709960224,0.309371069895116,NA,0.731,0.875,0.144
"what-administrative","unrelated",NA,0.297227409781429,0.504877758676306,0.207650348894877,NA,0.694,0.744,0.05
"reporter-swim","unrelated",NA,0.297536880165063,0.5124212501794,0.214884370014337,NA,0.1495,0.2,0.0505
"tournament-match","related",0.565337913074135,0.361706497996656,0.565337913074135,0.203631415077479,0.8595,0.8035,0.8595,0.056
"congratulate-animal","unrelated",NA,0.353460728686331,0.520935859298087,0.167475130611756,NA,0.9,0.9,0
"interrupt-bruise","unrelated",NA,0.145977442479662,0.423871825937523,0.277894383457861,NA,0.682,0.7295,0.0475
"competition-oath","unrelated",NA,0.267210640744554,0.490988020595145,0.223777379850591,NA,0.7165,0.825,0.1085
"lawyer-dance","unrelated",NA,0.40622876132341,0.638613125117286,0.232384363793876,NA,0.761,0.836,0.075
"dinner-breakfast","related",0.579937665137799,0.444279394784632,0.579937665137799,0.135658270353167,0.775,0.775,0.775,0
"amateur-rear","unrelated",NA,0.348301603473876,0.60793586823864,0.259634264764764,NA,0.718,0.833,0.115
"dude-democracy","unrelated",NA,0.246124990131404,0.504727578606693,0.258602588475289,NA,0.7175,0.8285,0.111
"slave-servant","related",0.59691693813741,0.32606134264696,0.59691693813741,0.27085559549045,0.6175,0.5385,0.6175,0.079
"pound-dollar","related",0.530528399849072,0.326171212258892,0.530528399849072,0.20435718759018,0.8475,0.7355,0.8475,0.112
"autograph-subject","unrelated",NA,0.359596607416333,0.635879138347741,0.276282530931408,NA,0.402,0.575,0.173
"text-poem","related",0.372768635608195,0.134175864736689,0.372768635608195,0.238592770871506,0.6985,0.5925,0.6985,0.106
"pride-turkey","unrelated",NA,0.252121525298396,0.488062166635204,0.235940641336808,NA,0.776,0.857,0.081
"monk-priest","related",0.516564687316396,0.271878524857291,0.516564687316396,0.244686162459105,0.8425,0.7475,0.8425,0.095
"gallery-drug","unrelated",NA,0.09067416790717,0.394460116578514,0.303785948671344,NA,0.7625,0.8125,0.05
"refuse-accept","related",0.41996894884378,0.153238442057643,0.41996894884378,0.266730506786137,0.1,0.1,0.1,0
"producer-north","unrelated",NA,0.463428388990289,0.711658558860175,0.248230169869886,NA,0.7875,0.9,0.1125
"english-reduce","unrelated",NA,0.323678073119844,0.543786357047787,0.220108283927943,NA,0.727,0.727,0
"size-length","related",0.610557487798807,0.348843464095962,0.610557487798807,0.261714023702845,0.7915,0.6795,0.7915,0.112
"ill-sick","related",0.381422661879175,0.127618098004659,0.381422661879175,0.253804563874516,0.9,0.9,0.9,0
"forbidden-outcome","unrelated",NA,0.576973359451856,0.808356388872075,0.231383029420219,NA,0.783,0.9,0.117
"okay-yeah","related",0.574229794229467,0.373358298415467,0.574229794229467,0.200871495814,0.2,0.2,0.2,0
"ring-necklace","related",0.44843791223242,0.279598504678352,0.44843791223242,0.168839407554068,0.739,0.694,0.739,0.045
"thin-thick","related",0.634120104645558,0.339665178800496,0.634120104645558,0.294454925845062,0.2,0.088,0.2,0.112
"honey-butter","related",0.526222206201077,0.249886034625875,0.526222206201077,0.276336171575202,0.593,0.593,0.593,0
"badge-uniform","related",0.4132628887529,0.136128112358827,0.4132628887529,0.277134776394073,0.753,0.653,0.753,0.1
"arrive-unpleasant","unrelated",NA,0.541398520842927,0.749585551838403,0.208187030995476,NA,0.8615,0.8615,0
"engagement-fantastic","unrelated",NA,0.489907173665058,0.695473855374984,0.205566681709926,NA,0.9105,0.9105,0
"climb-funding","unrelated",NA,0.325839193788332,0.518919626221833,0.193080432433501,NA,0.7165,0.8225,0.106
"advice-length","unrelated",NA,0.348843464095962,0.610557487798807,0.261714023702845,NA,0.6795,0.7915,0.112
"dragon-absence","unrelated",NA,0.353091643173031,0.462635403455068,0.109543760282037,NA,0.825,0.825,0
"ordinary-signature","unrelated",NA,0.316037614209445,0.615027719271348,0.298990105061903,NA,0.586,0.7495,0.1635
"coal-highness","unrelated",NA,0.424090172608367,0.560877156211702,0.136786983603335,NA,0.8,0.85,0.05
"dramatic-package","unrelated",NA,0.121776747790667,0.408478663996504,0.286701916205837,NA,0.638,0.75,0.112
"urgent-remember","unrelated",NA,0.326496529163171,0.658534185811547,0.332037656648376,NA,0.794,0.85,0.056
"impossible-university","unrelated",NA,0.373798701727568,0.581227731360844,0.207429029633276,NA,0.9,0.9,0
"strong-surface","unrelated",NA,0.079186233062641,0.339251363956294,0.260065130893653,NA,0.513,0.73,0.217
"career-lock","unrelated",NA,0.278171111770131,0.508705991012833,0.230534879242702,NA,0.8775,0.95,0.0725
"suffer-charming","unrelated",NA,0.385931844993271,0.567904481025062,0.181972636031791,NA,0.8,0.8,0
"model-emergency","unrelated",NA,0.43820747575034,0.673014852634852,0.234807376884512,NA,0.729,0.9,0.171
"capsule-probe","related",0.280213052011013,0.017125316168984,0.280213052011013,0.263087735842029,0.2615,0.154,0.2615,0.1075
"silent-fishing","unrelated",NA,0.421652411117511,0.585471333514008,0.163818922396497,NA,0.7705,0.7705,0
"shark-password","unrelated",NA,0.192425950299296,0.434809721454434,0.242383771155138,NA,0.794,0.7945,5e-04
"farmer-blackmail","unrelated",NA,0.384112032079007,0.585376390317161,0.201264358238154,NA,0.8235,0.8235,0
"layer-let","unrelated",NA,0.125115106654174,0.599692904806484,0.47457779815231,NA,0.7885,0.9,0.1115
"helpless-powerless","related",0.768737810035608,0.596189803152961,0.768737810035608,0.172548006882647,0.9,0.9,0.9,0
"court-substitute","unrelated",NA,0.275548642119839,0.586467670164662,0.310919028044823,NA,0.6775,0.885,0.2075
"conservative-toy","unrelated",NA,0.339722555120881,0.558920851164356,0.219198296043475,NA,0.7475,0.85,0.1025
"bonus-sunday","unrelated",NA,0.324642208277811,0.651284674644103,0.326642466366292,NA,0.8415,0.95,0.1085
"espionage-black","unrelated",NA,0.369209626335549,0.551584606911654,0.182374980576105,NA,0.419,0.55,0.131
"taxi-modest","unrelated",NA,0.49639154345021,0.72685642774063,0.23046488429042,NA,0.866,0.866,0
"miserable-discussion","unrelated",NA,0.549688058540205,0.737499195183475,0.18781113664327,NA,0.7175,0.8295,0.112
"phase-small","unrelated",NA,0.455181678923362,0.69775102219817,0.242569343274808,NA,0.8815,1,0.1185
"goose-duck","related",0.515169933642011,0.262934308769179,0.515169933642011,0.252235624872832,0.875,0.875,0.875,0
"chancellor-president","related",0.473749472817332,0.261220610304302,0.473749472817332,0.21252886251303,0.8225,0.8225,0.8225,0
"finger-garage","unrelated",NA,0.123365785786022,0.402078139471858,0.278712353685836,NA,0.62,0.67,0.05
"atomic-valley","unrelated",NA,0.251148977506338,0.437094055118177,0.185945077611839,NA,0.349,0.4275,0.0785
"shine-machine","unrelated",NA,0.38817568928729,0.582344331490914,0.194168642203624,NA,0.769,0.875,0.106
"arrange-organize","related",0.6538193484159,0.43380259853971,0.6538193484159,0.22001674987619,0.8625,0.8625,0.8625,0
