"pair","type","Only_Related_cosine","DifferenceScore_cosine","Related_score_cosine","Unrelated_score_cosine","Only_Related_Prompt","DifferenceScore_Prompt","Related_score_Prompt","Unrelated_score_Prompt"
"popular-famous","related",0.546014201236986,0.244161914414377,0.546014201236986,0.301852286822609,0.8735,0.7425,0.8735,0.131
"expert-vodka","unrelated",NA,0.422707672497669,0.597691913717385,0.174984241219716,NA,0.797,0.853,0.056
"worried-nervous","related",0.467325328801276,0.23208187679472,0.467325328801276,0.235243452006556,0.8485,0.7105,0.8485,0.138
"disgusting-pressure","unrelated",NA,0.433239393388639,0.613586271239867,0.180346877851228,NA,0.4965,0.714,0.2175
"doll-toy","related",0.558876147203552,0.339650248665513,0.558876147203552,0.219225898538039,0.8635,0.7625,0.8635,0.101
"good-bad","related",0.612197289027116,0.377761529419748,0.612197289027116,0.234435759607368,0.833,0.6005,0.833,0.2325
"total-complete","related",0.629509491906062,0.388005446721273,0.629509491906062,0.241504045184789,0.8325,0.626,0.8325,0.2065
"credit-loan","related",0.509934359588149,0.230899118137254,0.509934359588149,0.279035241450895,0.8935,0.7635,0.8935,0.13
"bomb-explosive","related",0.543289773706187,0.291250821690575,0.543289773706187,0.252038952015612,0.919,0.8715,0.919,0.0475
"hotel-juliet","unrelated",NA,0.396145064829975,0.66593217767624,0.269787112846265,NA,0.8375,0.95,0.1125
"fake-explosion","unrelated",NA,0.25816289185035,0.462640450408208,0.204477558557858,NA,0.582,0.698,0.116
"move-cigar","unrelated",NA,0.236398449721076,0.509846170394697,0.273447720673621,NA,0.776,0.8485,0.0725
"elsewhere-criminal","unrelated",NA,0.224337327885809,0.488199298718649,0.26386197083284,NA,0.777,0.877,0.1
"finally-eventually","related",0.493677122771919,0.275129600966693,0.493677122771919,0.218547521805226,0.8125,0.7125,0.8125,0.1
"anniversary-explosive","unrelated",NA,0.291250821690575,0.543289773706187,0.252038952015612,NA,0.8715,0.919,0.0475
"forgive-excuse","related",0.600940629649637,0.35983595257834,0.600940629649637,0.241104677071297,0.819,0.712,0.819,0.107
"guard-horrible","unrelated",NA,0.683052482738682,0.849541039529439,0.166488556790757,NA,0.7635,0.861,0.0975
"radar-lunch","unrelated",NA,0.351764154048204,0.567518647590883,0.215754493542679,NA,0.6535,0.701,0.0475
"noble-brave","related",0.457913162133006,0.223454111375855,0.457913162133006,0.234459050757151,0.6405,0.483,0.6405,0.1575
"cinnamon-battalion","unrelated",NA,0.404289167630491,0.641071504281906,0.236782336651415,NA,0.859,0.862,0.003
"revenge-justice","related",0.371456965061564,0.161006727598964,0.371456965061564,0.2104502374626,0.7425,0.682,0.7425,0.0605
"just-recently","related",0.467327741556717,0.251724441561671,0.467327741556717,0.215603299995046,0.2705,0.248,0.2705,0.0225
"member-leader","related",0.638482776902737,0.45543356238452,0.638482776902737,0.183049214518217,0.7365,0.499,0.7365,0.2375
"slow-fast","related",0.563530767792959,0.325418911707302,0.563530767792959,0.238111856085657,0.7575,0.55,0.7575,0.2075
"ash-dust","related",0.464053781316432,0.206232188699709,0.464053781316432,0.257821592616723,0.8135,0.666,0.8135,0.1475
"listen-mountain","unrelated",NA,0.208307446223648,0.434333023733323,0.226025577509675,NA,0.77,0.8485,0.0785
"witness-testimony","related",0.690134060429683,0.475487780424789,0.690134060429683,0.214646280004894,0.8645,0.817,0.8645,0.0475
"nobel-prize","related",0.51697340360146,0.316554449770233,0.51697340360146,0.200418953831227,0.99,0.8425,0.99,0.1475
"secret-civilization","unrelated",NA,0.370627750975662,0.510949950485374,0.140322199509712,NA,0.577,0.8095,0.2325
"weight-helicopter","unrelated",NA,0.236117942104701,0.463631260738405,0.227513318633704,NA,0.4975,0.7125,0.215
"channel-news","related",0.332842033308447,0.047187875406431,0.332842033308447,0.285654157902016,0.746,0.4885,0.746,0.2575
"bible-lobster","unrelated",NA,0.206675646657499,0.407044406785974,0.200368760128475,NA,0.639,0.681,0.042
"invasion-attack","related",0.507775545943581,0.330219015044662,0.507775545943581,0.177556530898919,0.8455,0.778,0.8455,0.0675
"channel-stroll","unrelated",NA,0.064613564738752,0.229922450069728,0.165308885330976,NA,0.1785,0.286,0.1075
"top-bottom","related",0.739036403462912,0.35754677938183,0.739036403462912,0.381489624081082,0.846,0.68,0.846,0.166
"rest-sleep","related",0.458819922557791,0.21936141081607,0.458819922557791,0.239458511741721,0.8695,0.732,0.8695,0.1375
"comfortable-pleasant","related",0.550798644141822,0.257895454936559,0.550798644141822,0.292903189205263,0.717,0.5945,0.717,0.1225
"spinal-abdominal","related",0.43301381699205,0.234722480295718,0.43301381699205,0.198291336696332,0.726,0.5135,0.726,0.2125
"skirt-dress","related",0.464798813466225,0.250291622007763,0.464798813466225,0.214507191458462,0.8835,0.67,0.8835,0.2135
"healthy-excuse","unrelated",NA,0.35983595257834,0.600940629649637,0.241104677071297,NA,0.712,0.819,0.107
"push-very","unrelated",NA,0.305477025023382,0.591171776784237,0.285694751760855,NA,0.747,0.747,0
"cover-hide","related",0.555151167312862,0.2067618687633,0.555151167312862,0.348389298549562,0.6595,0.5595,0.6595,0.1
"value-skull","unrelated",NA,0.192192459337135,0.405322005875023,0.213129546537888,NA,0.736,0.876,0.14
"follow-chase","related",0.406413717148081,0.200215633430853,0.406413717148081,0.206198083717228,0.8385,0.72,0.8385,0.1185
"monday-tuesday","related",0.662792693766304,0.402969487644818,0.662792693766304,0.259823206121486,0.9225,0.8475,0.9225,0.075
"steal-rob","related",0.352515051348199,0.165013349431946,0.352515051348199,0.187501701916253,0.89,0.8655,0.89,0.0245
"big-huge","related",0.82898205534557,0.588127253163068,0.82898205534557,0.240854802182502,0.9185,0.831,0.9185,0.0875
"frequency-calm","unrelated",NA,0.413682088157783,0.628548630506289,0.214866542348506,NA,0.6915,0.8285,0.137
"widow-woman","related",0.483484669964673,0.194044194944657,0.483484669964673,0.289440475020016,0.7385,0.4585,0.7385,0.28
"cocaine-wire","unrelated",NA,0.334585443605804,0.574100896614673,0.239515453008869,NA,0.8285,0.8735,0.045
"voice-approval","unrelated",NA,0.26940173291204,0.62602205603198,0.35662032311994,NA,0.4985,0.853,0.3545
"eye-ear","related",0.649110854124972,0.43139034316538,0.649110854124972,0.217720510959592,0.7675,0.72,0.7675,0.0475
"proud-excited","related",0.541288738632548,0.247806590889444,0.541288738632548,0.293482147743104,0.5765,0.3705,0.5765,0.206
"wine-dark","unrelated",NA,0.243394222228575,0.570514051313001,0.327119829084426,NA,0.5585,0.806,0.2475
"toilet-sink","related",0.424016795340225,0.172486877952963,0.424016795340225,0.251529917387262,0.831,0.786,0.831,0.045
"agent-detective","related",0.441849137870326,0.219854827849127,0.441849137870326,0.221994310021199,0.744,0.6225,0.744,0.1215
"trouble-problem","related",0.539845297596727,0.204616457861801,0.539845297596727,0.335228839734926,0.8615,0.5905,0.8615,0.271
"dig-bury","related",0.362031605890637,0.125144500496051,0.362031605890637,0.236887105394586,0.814,0.754,0.814,0.06
"arrive-come","related",0.556804657808291,0.330092292346901,0.556804657808291,0.22671236546139,0.8485,0.8185,0.8485,0.03
"open-close","related",0.610427182104413,0.43987177785365,0.610427182104413,0.170555404250763,0.7145,0.506,0.7145,0.2085
"briefcase-ability","unrelated",NA,0.329040598479353,0.562289548132131,0.233248949652778,NA,0.577,0.7395,0.1625
"glass-bottle","related",0.498812023496451,0.168284157327624,0.498812023496451,0.330527866168827,0.8555,0.7485,0.8555,0.107
"parliament-freeze","unrelated",NA,0.313268782749136,0.420427206205539,0.107158423456403,NA,0.737,0.837,0.1
"suddenly-unexpectedly","related",0.681479840412578,0.508280722855342,0.681479840412578,0.173199117557236,0.8455,0.8455,0.8455,0
"christmas-armory","unrelated",NA,0.203318997989022,0.345527446391711,0.142208448402689,NA,0.756,0.801,0.045
"telescope-cut","unrelated",NA,0.212970347955862,0.390941166892196,0.177970818936334,NA,0.498,0.582,0.084
"seller-joy","unrelated",NA,0.282181779401113,0.560930197400926,0.278748417999813,NA,0.748,0.882,0.134
"humble-modest","related",0.72685642774063,0.49639154345021,0.72685642774063,0.23046488429042,0.846,0.7725,0.846,0.0735
"surprise-scar","unrelated",NA,0.052154532474017,0.383735526151945,0.331580993677928,NA,0.505,0.73,0.225
"read-write","related",0.571295485585495,0.175474166394781,0.571295485585495,0.395821319190714,0.862,0.579,0.862,0.283
"pocket-alien","unrelated",NA,0.239039103689384,0.447246335799018,0.208207232109634,NA,0.7675,0.85,0.0825
"low-high","related",0.638985450424361,0.478261104117419,0.638985450424361,0.160724346306942,0.806,0.731,0.806,0.075
"iron-metal","related",0.668394417219626,0.440296872598325,0.668394417219626,0.228097544621301,0.8855,0.8005,0.8855,0.085
"quiet-calm","related",0.628548630506289,0.413682088157783,0.628548630506289,0.214866542348506,0.8285,0.6915,0.8285,0.137
"power-energy","related",0.604504033910728,0.39418554738867,0.604504033910728,0.210318486522058,0.86,0.675,0.86,0.185
"celebrity-star","related",0.428993044964526,0.191067575431592,0.428993044964526,0.237925469532934,0.8735,0.6435,0.8735,0.23
"character-personality","related",0.520803464979162,0.405121216298257,0.520803464979162,0.115682248680905,0.7585,0.549,0.7585,0.2095
"cocaine-heroin","related",0.632421924779244,0.460295293137219,0.632421924779244,0.172126631642025,0.925,0.883,0.925,0.042
"question-ask","related",0.632845163491034,0.259123648520059,0.632845163491034,0.373721514970975,0.7885,0.582,0.7885,0.2065
"extremely-very","related",0.591171776784237,0.305477025023382,0.591171776784237,0.285694751760855,0.747,0.747,0.747,0
"inability-unable","related",0.666816522652495,0.39649448531382,0.666816522652495,0.270322037338675,0.825,0.735,0.825,0.09
"consider-think","related",0.731352614007965,0.389665510981854,0.731352614007965,0.341687103026111,0.872,0.6695,0.872,0.2025
"active-activity","related",0.580044470798946,0.399883005025839,0.580044470798946,0.180161465773107,0.8,0.5755,0.8,0.2245
"hate-love","related",0.373150033685537,0.08110408373832,0.373150033685537,0.292045949947217,0.8375,0.6075,0.8375,0.23
"live-survive","related",0.42616478206942,0.176806412850627,0.42616478206942,0.249358369218793,0.743,0.4655,0.743,0.2775
"south-schedule","unrelated",NA,0.483805819518763,0.691967315460705,0.208161495941942,NA,0.6835,0.861,0.1775
"tank-engine","related",0.461896860193178,0.247719046848518,0.461896860193178,0.21417781334466,0.6635,0.6185,0.6635,0.045
"button-press","related",0.524504760466445,0.275732677125913,0.524504760466445,0.248772083340532,0.752,0.5375,0.752,0.2145
"arsenal-armory","related",0.345527446391711,0.203318997989022,0.345527446391711,0.142208448402689,0.801,0.756,0.801,0.045
"bear-wolf","related",0.535509650870037,0.32751550203062,0.535509650870037,0.207994148839417,0.6645,0.6145,0.6645,0.05
"hunger-thirst","related",0.647083107845478,0.453847078694127,0.647083107845478,0.193236029151351,0.758,0.525,0.758,0.233
"carbon-hydrogen","related",0.429329706114177,0.169402811676233,0.429329706114177,0.259926894437944,0.8735,0.8285,0.8735,0.045
"princess-gather","unrelated",NA,0.619749862766179,0.853197465617905,0.233447602851726,NA,0.8115,0.885,0.0735
"late-early","related",0.646263515542406,0.411502921423598,0.646263515542406,0.234760594118808,0.677,0.5135,0.677,0.1635
"method-technique","related",0.544534614100518,0.416946687229055,0.544534614100518,0.127587926871463,0.8735,0.6585,0.8735,0.215
"southern-western","related",0.482225361198311,0.193953745390857,0.482225361198311,0.288271615807454,0.667,0.4645,0.667,0.2025
"manage-chest","unrelated",NA,0.206831845291656,0.474879688715261,0.268047843423605,NA,0.13,0.23,0.1
"warning-audience","unrelated",NA,0.331753803244908,0.624318376521219,0.292564573276311,NA,0.6215,0.8535,0.232
"article-spirit","unrelated",NA,0.311027885520925,0.620396709960224,0.309368824439299,NA,0.6895,0.8505,0.161
"what-administrative","unrelated",NA,0.297239344333571,0.504865537387955,0.207626193054384,NA,0.684,0.834,0.15
"reporter-swim","unrelated",NA,0.297498101935637,0.5124212501794,0.214923148243763,NA,0.6745,0.7805,0.106
"tournament-match","related",0.565343742815024,0.361712327737545,0.565343742815024,0.203631415077479,0.818,0.7455,0.818,0.0725
"congratulate-animal","unrelated",NA,0.353416890450937,0.520907929834005,0.167491039383068,NA,0.847,0.872,0.025
"interrupt-bruise","unrelated",NA,0.145899903032832,0.423871825937523,0.277971922904691,NA,0.641,0.748,0.107
"competition-oath","unrelated",NA,0.267193769340013,0.490971463015934,0.223777693675921,NA,0.6875,0.81,0.1225
"lawyer-dance","unrelated",NA,0.40619902491486,0.638613125117286,0.232414100202426,NA,0.795,0.8735,0.0785
"dinner-breakfast","related",0.579972973229814,0.444343969345879,0.579972973229814,0.135629003883935,0.672,0.6245,0.672,0.0475
"amateur-rear","unrelated",NA,0.348301124608295,0.607892401095633,0.259591276487338,NA,0.774,0.859,0.085
"dude-democracy","unrelated",NA,0.246159499692726,0.504752105927441,0.258592606234715,NA,0.756,0.8745,0.1185
"slave-servant","related",0.596935238548012,0.326114068096471,0.596935238548012,0.270821170451541,0.72,0.503,0.72,0.217
"pound-dollar","related",0.530528399849072,0.32614999600355,0.530528399849072,0.204378403845522,0.845,0.67,0.845,0.175
"autograph-subject","unrelated",NA,0.359562558634292,0.6358450895657,0.276282530931408,NA,0.5645,0.7945,0.23
"text-poem","related",0.372851992605279,0.13423739548256,0.372851992605279,0.238614597122719,0.805,0.5775,0.805,0.2275
"pride-turkey","unrelated",NA,0.25215970458272,0.488088092401492,0.235928387818772,NA,0.737,0.8555,0.1185
"monk-priest","related",0.516516036810542,0.271829874351437,0.516516036810542,0.244686162459105,0.8195,0.732,0.8195,0.0875
"gallery-drug","unrelated",NA,0.090651532752942,0.394456368322462,0.30380483556952,NA,0.6305,0.752,0.1215
"refuse-accept","related",0.419931774308762,0.153245949386746,0.419931774308762,0.266685824922016,0.2125,0.1125,0.2125,0.1
"producer-north","unrelated",NA,0.46349539008075,0.711658558860175,0.248163168779425,NA,0.7265,0.8465,0.12
"english-reduce","unrelated",NA,0.323678073119844,0.543786357047787,0.220108283927943,NA,0.6175,0.8095,0.192
"size-length","related",0.61066081202529,0.348960176748926,0.61066081202529,0.261700635276364,0.783,0.649,0.783,0.134
"ill-sick","related",0.381423852922013,0.127619289047497,0.381423852922013,0.253804563874516,0.925,0.7645,0.925,0.1605
"forbidden-outcome","unrelated",NA,0.576896532314893,0.808357556973135,0.231461024658242,NA,0.6775,0.8925,0.215
"okay-yeah","related",0.574279822257665,0.373408326443665,0.574279822257665,0.200871495814,0.7695,0.732,0.7695,0.0375
"ring-necklace","related",0.448472854018311,0.279633446464243,0.448472854018311,0.168839407554068,0.8635,0.7955,0.8635,0.068
"thin-thick","related",0.634116143748212,0.339656101539573,0.634116143748212,0.294460042208639,0.8155,0.712,0.8155,0.1035
"honey-butter","related",0.526228016153101,0.249885716307669,0.526228016153101,0.276342299845432,0.717,0.6795,0.717,0.0375
"badge-uniform","related",0.4132628887529,0.136057107092508,0.4132628887529,0.277205781660392,0.77,0.6365,0.77,0.1335
"arrive-unpleasant","unrelated",NA,0.541402131395015,0.749585551838403,0.208183420443388,NA,0.7575,0.83,0.0725
"engagement-fantastic","unrelated",NA,0.489924280540858,0.69545953328596,0.205535252745102,NA,0.7625,0.881,0.1185
"climb-funding","unrelated",NA,0.32581474784389,0.518911513859262,0.193096766015372,NA,0.708,0.8685,0.1605
"advice-length","unrelated",NA,0.348960176748926,0.61066081202529,0.261700635276364,NA,0.649,0.783,0.134
"dragon-absence","unrelated",NA,0.353115771740106,0.462665183852078,0.109549412111972,NA,0.8655,0.8755,0.01
"ordinary-signature","unrelated",NA,0.316090287954897,0.615027719271348,0.298937431316451,NA,0.5165,0.757,0.2405
"coal-highness","unrelated",NA,0.424048725528925,0.560847580881642,0.136798855352717,NA,0.8235,0.851,0.0275
"dramatic-package","unrelated",NA,0.121856547611737,0.408549182565745,0.286692634954008,NA,0.629,0.754,0.125
"urgent-remember","unrelated",NA,0.326463642329439,0.658501298977815,0.332037656648376,NA,0.614,0.889,0.275
"impossible-university","unrelated",NA,0.373749335676645,0.581202115936608,0.207452780259963,NA,0.695,0.925,0.23
"strong-surface","unrelated",NA,0.079186233062641,0.339251363956294,0.260065130893653,NA,0.448,0.753,0.305
"career-lock","unrelated",NA,0.278171111770131,0.508705991012833,0.230534879242702,NA,0.8475,0.95,0.1025
"suffer-charming","unrelated",NA,0.386016468699826,0.567939740644143,0.181923271944317,NA,0.736,0.811,0.075
"model-emergency","unrelated",NA,0.438235362120327,0.67299829930783,0.234762937187503,NA,0.615,0.8585,0.2435
"capsule-probe","related",0.280188604445813,0.017119421705643,0.280188604445813,0.26306918274017,0.4695,0.307,0.4695,0.1625
"silent-fishing","unrelated",NA,0.421623915038585,0.585527900910771,0.163903985872186,NA,0.7305,0.8055,0.075
"shark-password","unrelated",NA,0.192449724505136,0.434803636907377,0.242353912402241,NA,0.8825,0.883,5e-04
"farmer-blackmail","unrelated",NA,0.384036831113926,0.585351451113382,0.201314619999456,NA,0.8185,0.8495,0.031
"layer-let","unrelated",NA,0.125052112066506,0.599634746554142,0.474582634487636,NA,0.742,0.8645,0.1225
"helpless-powerless","related",0.768737810035608,0.596227172020423,0.768737810035608,0.172510638015185,0.853,0.7205,0.853,0.1325
"court-substitute","unrelated",NA,0.275511520311939,0.586466935048567,0.310955414736628,NA,0.61,0.859,0.249
"conservative-toy","unrelated",NA,0.339650248665513,0.558876147203552,0.219225898538039,NA,0.7625,0.8635,0.101
"bonus-sunday","unrelated",NA,0.324642208277811,0.651284674644103,0.326642466366292,NA,0.79,0.925,0.135
