"word","zRTMean_related","zRTMean_unrelated","en_cosine_related","en_cosine_unrelated","zRT_Priming_Effect","RelatedCos","DifferenceCos","A.RelatedPrompt","A.DifferencePrompt","Fb.RelatedPrompt","Fb.DifferencePrompt"
"possibility",-0.0818224429367321,-0.0603497433275763,0.448427422945877,0.126653528369252,0.0214726996091558,0.636610056195846,0.372254308303449,0.8095,0.597,0.8285,0.7725
"powerless",-0.277836044266889,-0.115110585860238,0.681947070712029,0.149456365948211,0.162725458406652,0.768737810035608,0.596227172020423,0.853,0.7205,0.9,0.9
"practically",-0.0881263647765358,0.0925030777754881,0.603756726332726,0.112932985442732,0.180629442552024,0.594633517485739,0.245737370177783,0.43,0.3575,0.22,0.22
"predator",-0.0981704020959563,0.245457769857823,0.679961025787146,0.132417046385214,0.34362817195378,0.682857433181177,0.502822896484322,0.9215,0.823,0.9,0.8275
"pregnancy",-0.232218941965845,-0.0844818422039011,0.458027299023448,0.103955238454721,0.147737099761944,0.488030232272475,0.332664712240138,0.8835,0.8535,0.891,0.891
"prepare",-0.268890873488293,-0.194974316381347,0.557377714072811,0.117945588937779,0.0739165571069455,0.664021702106921,0.324287036718166,0.751,0.5345,0.702,0.581
"president",-0.178691257730245,-0.157722305951322,0.375997086618584,0.1224327689529,0.0209689517789227,0.473749472817332,0.261220610304302,0.768,0.5995,0.8225,0.8225
"press",-0.337669453413028,-0.288424065609446,0.580079143927469,0.0738858683000838,0.0492453878035817,0.524504760466445,0.275732677125913,0.752,0.5375,0.275,0.168
"pressure",-0.161258261748301,-0.225898226942278,0.327449579528452,0.101987563855893,-0.0646399651939769,0.613586271239867,0.433239393388639,0.714,0.4965,0.627,0.527
"price",-0.330512514977094,-0.330926994250561,0.50899815022637,0.108668957135647,-0.000414479273466939,0.570294818775283,0.27595267091725,0.856,0.484,0.8,0.425
"priest",0.0752366503592722,0.206815389267529,0.662087666107674,0.111724925128966,0.131578738908257,0.516516036810542,0.271829874351437,0.8195,0.732,0.8425,0.7475
"primary",-0.322402404145947,-0.124421945630086,0.667921210035678,0.076414745581106,0.197980458515861,0.674432456063267,0.416325564441771,0.765,0.535,0.85,0.744
"prince",-0.371275308640077,-0.0917919476801706,0.771609454686587,0.0203491387980495,0.279483360959906,0.655987998762392,0.449818045572848,0.905,0.783,0.9,0.7885
"prison",-0.316780529279314,-0.205115383496108,0.487283156404761,0.114209201880832,0.111665145783207,0.286645432536962,-0.017033033830645,0.813,0.648,0.777,0.685
"prisoner",-0.0436502700292818,0.0712112583338674,0.530342994233111,0.0746350876099668,0.114861528363149,0.638034707224076,0.360303804854009,0.8515,0.6715,0.815,0.703
"privacy",-0.172097858983076,-0.181140825165243,0.51116018127224,0.0525351176735382,-0.00904296618216696,0.635399117856168,0.380224596389887,0.849,0.7265,0.8625,0.7625
"prize",-0.0960041396591766,-0.137833894368929,0.437152405583832,0.0866613787643211,-0.041829754709752,0.51697340360146,0.316554449770233,0.99,0.8425,0.95,0.844
"probably",-0.328940175605095,-0.228160599083849,0.55819707594889,0.144395087239578,0.100779576521247,0.780987983607904,0.514554026510619,0.803,0.703,0.8245,0.8245
"probe",0.510408237216773,0.788980139069157,0.515560823771975,0.1308352134805,0.278571901852385,0.280188604445813,0.017119421705643,0.4695,0.307,0.2615,0.154
"problem",-0.354130843517912,-0.304632457705636,0.468849434208619,0.0754171070988992,0.0494983858122764,0.539845297596727,0.204616457861801,0.8615,0.5905,0.8875,0.69
"procedure",-0.029692694902385,0.306565540641643,0.54428287818557,0.120585077027802,0.336258235544028,0.681235954003377,0.455195487068411,0.814,0.584,0.805,0.705
"produce",-0.261311529978288,-0.122741830700066,0.520823983987597,0.0611889778242567,0.138569699278222,0.517310711084908,0.312345180172558,0.841,0.796,0.8585,0.8195
"product",-0.288182768272761,-0.333178429009489,0.524917634665426,0.080827628408215,-0.0449956607367281,0.525974560907152,0.259895644409449,0.853,0.732,0.8335,0.7215
"production",-0.00355858472131412,0.0818123939210973,0.477480729812499,0.114066238500114,0.0853709786424114,0.601432755797729,0.382164409524239,0.8525,0.7515,0.8305,0.7305
"professional",-0.0151870189831276,-0.105169321551684,0.533485431994627,0.0966316090154394,-0.089982302568556,0.453450924106545,0.143959676139352,0.795,0.5045,0.7,0.5315
"professor",-0.12787490343799,-0.0990270132628935,0.333083410821734,0.110542610247981,0.0288478901750966,0.492901217874984,0.174480440986761,0.853,0.0995,0.817,0.5005
"program",-0.234527126533192,-0.102056623869011,0.496330084107534,0.119851525402395,0.132470502664181,0.608727652446954,0.239908081219927,0.816,0.207,0.7565,0.434
"prohibit",0.390609315152242,0.437119569293885,0.582008737034264,0.0794713401068136,0.0465102541416423,0.595954278549221,0.355393953254087,0.845,0.67,0.7895,0.7895
"promise",-0.149378383635433,-0.306044892430385,0.570893734403309,0.126093042432625,-0.156666508794952,0.593223662078011,0.250923663797165,0.8285,0.543,0.83,0.663
"proof",-0.250528770058848,-0.192107145176991,0.618156418408954,0.107722940981837,0.0584216248818574,0.50735213787089,0.186494135222638,0.8495,0.627,0.857,0.7135
"prosecutor",0.610161801233091,0.782312288033047,0.629095913973285,0.107854189978143,0.172150486799956,0.503789024754404,0.25789304480262,0.846,0.4905,0.775,0.536
"protocol",0.539049525067217,0.693780340496397,0.410913773856838,0.114918549818312,0.15473081542918,0.588995514126435,0.323765227976346,0.751,0.635,0.7605,0.688
"prototype",0.726379087267058,0.753581402662466,0.473912115757833,0.118672655209512,0.0272023153954082,0.595121900279633,0.334516429390306,0.785,0.663,0.75,0.6425
"provide",-0.21124763174029,-0.0951437690195859,0.439388196637105,0.114698674281844,0.116103862720704,0.603686890346379,0.294045437189491,0.7155,0.6155,0.698,0.698
"psychological",0.595370527132339,0.647480346793986,0.538320931466143,0.0614783016111484,0.0521098196616469,0.36174006794181,0.231041859496728,0.7535,0.6435,0.704,0.598
"psychology",0.018734113356001,0.180005841356183,0.498376074994787,0.141427071471558,0.161271728000182,0.408716615520554,0.230329372281377,0.6075,0.36,0.5115,0.3115
"pull",-0.387246438410797,-0.159484569087515,0.53460979701705,0.122974578129582,0.227761869323283,0.6985864169702,0.387125686465497,0.7975,0.6585,0.85,0.738
"put",-0.149515601070106,-0.192591471210005,0.445568031490613,0.139893217929557,-0.0430758701398992,0.570706519483987,0.17134606413441,0.7355,0.6235,0.375,0.275
"quality",-0.188051711515143,-0.0870289019330234,0.55399038680678,0.13898413112199,0.10102280958212,0.501219217834073,0.227965481406713,0.7495,0.322,0.4935,0.2645
"quarter",-0.130007595539367,0.0559213637506921,0.72889926295816,0.0835190332149593,0.18592895929006,0.694072906695661,0.36998268388062,0.802,0.6755,0.8,0.7
"quickly",-0.438028735337727,-0.170752624694347,0.605647098354348,0.141005607331414,0.26727611064338,0.583405977096447,0.241830631054972,0.851,0.7355,0.45,0.45
"rabbit",-0.334687302111258,-0.281385034311333,0.656159719694158,0.102136694668963,0.0533022677999249,0.448359021295868,0.037826616609702,0.826,0.7535,0.8215,0.778
"raccoon",0.0124899959870094,0.426929492743036,0.62986991496821,0.14787523757506,0.414439496756027,0.570810802309826,0.307591006560533,0.5255,0.478,0.6395,0.602
"race",-0.342554812986437,-0.299550168344151,0.4145309241799,0.0861604886295077,0.0430046446422865,0.353930294640555,0.094297546930039,0.872,0.749,0.835,0.729
"radiation",0.151789246958967,0.261700075025274,0.597335436980859,0.0597738009428659,0.109910828066307,0.43365562266988,0.200704996480273,0.748,0.636,0.752,0.652
"rage",-0.229635135774584,0.0288077174220139,0.775119676813252,0.0950780225088333,0.258442853196598,0.555110882091624,0.360116374256953,0.892,0.842,0.9,0.9
"ransom",0.637672992774158,0.667053586125671,0.599863494678312,0.0949190711373144,0.0293805933515136,0.484604216277054,0.24609575189962,0.875,0.8025,0.8545,0.8015
"rarely",-0.0760214818681818,0.0220054270711083,0.586225636153712,0.146581637769076,0.0980269089392901,0.687166466154923,0.478689070008427,0.758,0.7575,0.782,0.782
"rat",-0.362933111527354,-0.123470136524467,0.618770680381575,0.080715091419437,0.239462975002887,0.421741141279232,0.029104252662574,0.867,0.8195,0.8875,0.8725
"reactor",0.166966876915076,0.292768548193546,0.62944260093771,0.138671593595209,0.12580167127847,0.370560628475787,0.157127500662831,0.809,0.734,0.709,0.6615
"real",-0.514594481552525,-0.329838077646427,0.446607038534866,0.115761070029559,0.184756403906098,0.556684256497991,0.245613131677111,0.8485,0.6425,0.8445,0.7375
"realistic",-0.224818426788257,-0.076498437548911,0.536354286604469,0.146100321522463,0.148319989239346,0.553266229772388,0.379002224472349,0.654,0.5255,0.317,0.317
"really",-0.446406242894879,-0.530624032968294,0.640400781819076,0.145431996834961,-0.0842177900734149,0.480053765646136,0.153051748394124,0.7475,0.725,0.775,0.775
"rear",-0.0541630009416981,0.295583552719791,0.474897070827067,0.0919454398876246,0.349746553661489,0.607892401095633,0.348301124608295,0.859,0.774,0.833,0.718
"reasonable",0.114956755921355,0.358305628820147,0.493676978741267,0.144256125944986,0.243348872898792,0.669730734110043,0.385064585164669,0.76,0.6585,0.75,0.75
"recently",-0.202147273797943,-0.0144857312813044,0.267577036268793,0.129784376796411,0.187661542516638,0.467327741556717,0.251724441561671,0.2705,0.248,0,0
"recording",-0.161642908909927,-0.0203114085797294,0.60631371343429,0.0826744779093399,0.141331500330198,0.66197132665793,0.51917328191058,0.8735,0.7065,0.838,0.726
"reduce",-0.00600726614905918,0.0338897308478609,0.655523972029757,0.107480787781818,0.0398969969969201,0.543786357047787,0.323678073119844,0.8095,0.6175,0.727,0.727
"refresh",-0.189597038845859,-0.0551410532900943,0.465741516160756,0.100070602399653,0.134455985555765,0.596473470441858,0.307513586628218,0.695,0.535,0.475,0.363
"religion",-0.127739881954505,-0.00418580839182532,0.572150356436956,0.100361726749293,0.12355407356268,0.396847883935947,0.201435113786534,0.757,0.5245,0.8085,0.6525
"remain",-0.0551691917562182,-0.195562500231433,0.621335786863644,0.145293521030248,-0.140393308475215,0.699726870723579,0.355246551822128,0.841,0.7595,0.9,0.794
"remarkable",0.299564281635589,0.303876361075823,0.626478083297105,0.139080233972259,0.00431207944023454,0.760108827085297,0.506800393386839,0.777,0.5695,0.845,0.77
"remember",-0.292840980828048,-0.263046918594932,0.589704716655325,0.0870145201503439,0.0297940622331158,0.658501298977815,0.326463642329439,0.889,0.614,0.85,0.794
"remove",-0.263502047849516,-0.217168445724793,0.51589160412235,0.0948899798012735,0.0463336021247232,0.622298338588652,0.394125475707739,0.874,0.8015,0.886,0.886
"rent",-0.208098145400805,-0.115760803653437,0.393911120230791,0.14845501656674,0.0923373417473682,0.659363432428862,0.309452000852231,0.87,0.732,0.8445,0.747
"repair",-0.191060440092009,-0.155198208472841,0.6119865222959,0.0776827937202611,0.0358622316191677,0.720644914062572,0.464810250690225,0.9,0.8,0.9,0.85
"reply",-0.0951151957119036,-0.205782909439259,0.614053971490316,0.145763084202352,-0.110667713727356,0.669404597964681,0.38641455409765,0.8605,0.7095,0.8535,0.7415
"reputation",0.191538593199883,0.441684886039112,0.52023143585831,0.0896489784977087,0.25014629283923,0.358994900548295,0.183477037247403,0.678,0.6305,0.6255,0.603
"request",-0.219093104634689,-0.0642299393569106,0.473046172898669,0.0682117654532524,0.154863165277778,0.655008945164093,0.343602936395325,0.82,0.72,0.8375,0.726
"resist",-0.150911014839209,0.157077093038943,0.466454840784866,0.0628554461500634,0.307988107878152,0.664721106754195,0.432147394345501,0.75,0.5675,0.5,0.444
"restaurant",-0.0384614311684942,0.100846914060113,0.522792250099878,0.0131125487836172,0.139308345228607,0.501672689735281,0.320667466035251,0.818,0.7105,0.768,0.718
"return",-0.343951437724713,-0.181549385859145,0.582923374687444,0.101390045893246,0.162402051865568,0.555115875096534,0.3178036161546,0.507,0.262,0.233,0.233
"reward",-0.307175136431776,-0.213343564292956,0.535788345411484,0.103510671029388,0.0938315721388194,0.653380250220336,0.356386517410483,0.841,0.5575,0.835,0.6725
"rich",-0.41871583853607,-0.282631510377366,0.470726562839688,0.146138209756618,0.136084328158705,0.474805549601296,0.291422921943716,0.7735,0.6385,0.833,0.777
"ride",-0.39913440671048,-0.420696908810499,0.526361805903711,0.136188692572749,-0.0215625021000187,0.631832897099684,0.372707783673953,0.758,0.602,0.7125,0.572
"rob",-0.12935817443314,0.194377085683215,0.597304380393622,0.1194109302294,0.323735260116355,0.352515051348199,0.165013349431946,0.89,0.8655,0.9,0.9
"robbery",-0.0102813653684872,0.0149092606059809,0.683623167677645,0.141995503054236,0.0251906259744682,0.700055655009594,0.463650375190328,0.875,0.645,0.8615,0.654
"romantic",-0.224143303595047,-0.168028784771724,0.503015520130293,0.117391039455329,0.0561145188233227,0.463616688308196,0.207691569517824,0.758,0.6825,0.714,0.608
"rome",0.30155047343502,0.388242509607943,0.600566962985357,0.0969960995004006,0.0866920361729233,0.450146331641912,0.198469225365856,0.86,0.815,0.862,0.862
"rope",-0.248286664150996,-0.204966502738438,0.403366480010718,0.129919974042872,0.0433201614125582,0.339942713595695,0.131247497152783,0.848,0.6155,0.7825,0.6705
"rotate",0.0996566213705372,0.312134102699995,0.34845837394558,0.124830929167167,0.212477481329458,0.74805408652127,0.507707502351562,0.78,0.6925,0.85,0.8
"sabotage",0.477841676598379,0.485398052296138,0.503122151614321,0.126658365879301,0.00755637569775863,0.420667070037587,0.203900480352497,0.747,0.672,0.701,0.626
"safety",-0.36272912690656,-0.22096238249157,0.529648192727794,0.129251217284383,0.14176674441499,0.59591923190537,0.39271467288431,0.84,0.709,0.8645,0.8085
"sail",-0.192154391996023,-0.0153928381665043,0.467522021221718,0.142324230320236,0.176761553829518,0.329920279477581,0.026071495603847,0.781,0.5775,0.6645,0.5525
"sailor",-0.252916075076037,-0.0277750783487999,0.533497835526542,0.0963103221413407,0.225140996727238,0.508995360403172,0.177041529495817,0.8195,0.6585,0.8,0.694
"salad",-0.366006792376603,-0.271015275355523,0.639645215773732,0.105477325022039,0.0949915170210796,0.436490697611564,0.180436986479635,0.7525,0.6775,0.795,0.72
"salary",-0.28167729750577,-0.199768872776823,0.614261869098904,0.147735719483649,0.0819084247289467,0.448551636461879,0.186604825633317,0.755,0.5965,0.81,0.685
"sale",-0.175460586517445,-0.243125144050172,0.613920456092206,0.0946656358290187,-0.0676645575327266,0.689954298214426,0.378952523740732,0.86,0.3895,0.8,0.5
"samurai",0.717884626899574,0.975383056304446,0.571886567897056,0.122335411541214,0.257498429404873,0.577492424598312,0.288816394549799,0.8585,0.776,0.8,0.694
"sand",-0.373299871540679,-0.0799666516156204,0.618079423054435,0.125485265866724,0.293333219925059,0.468619248789724,0.240152823059316,0.756,0.6835,0.7375,0.69
"satellite",0.391448486466196,0.389278088611206,0.499149031165016,0.0686397343873688,-0.0021703978549904,0.481649305872481,0.234393158665833,0.774,0.739,0.775,0.775
"sauce",-0.357338523686987,-0.287801710413927,0.510415706122926,0.13503714709803,0.0695368132730603,0.336853583129222,-0.002295529157267,0.649,0.5515,0.623,0.623
"save",-0.375642146175795,-0.45187673750183,0.56085722078936,0.122754008586374,-0.0762345913260356,0.417908611634812,0.051800095881438,0.887,0.6615,0.8545,0.692
"savior",0.135284812674483,0.214197732483867,0.521997312811573,0.103519096521332,0.0789129198093844,0.483336852231799,0.259655631739278,0.8695,0.691,0.85,0.744
"scandal",0.198648034780667,0.890027992497126,0.519853295344636,0.0211896942270332,0.691379957716459,0.589124514365897,0.417899900096926,0.759,0.54,0.754,0.654
"scar",-0.0910106886076853,-0.0656934152890431,0.614166548588007,0.13854879048477,0.0253172733186422,0.383735526151945,0.052154532474017,0.73,0.505,0.654,0.6065
"schedule",-0.101260605280346,-0.00792647772964737,0.463980931089906,0.121913442961648,0.093334127550699,0.691967315460705,0.483805819518763,0.861,0.6835,0.875,0.769
"school",-0.478603803371312,-0.382153787393719,0.492663403688233,0.101114401545246,0.096450015977593,0.510524725993663,0.285125004333858,0.8615,0.6315,0.775,0.6625
"science",-0.333925956718989,-0.18846149434726,0.567846286125963,0.0388444321401794,0.145464462371729,0.572525467844101,0.35021988859605,0.846,0.722,0.85,0.8
"scientist",-0.0775673563736851,-0.077197333820409,0.418438963038051,0.122466503244873,0.000370022553276145,0.403550536721386,0.226973715838336,0.7585,0.6545,0.7305,0.619
"secure",-0.136150961484251,-0.119203428741177,0.542958889692943,0.121203262879327,0.0169475327430737,0.80567872472594,0.525881835868989,0.8475,0.62,0.875,0.7835
"select",-0.357626541429685,-0.270277116598751,0.648959043632504,0.131046790605936,0.0873494248309338,0.649987275351958,0.366452913239566,0.86,0.76,0.871,0.815
"selfish",-0.286086754742181,-0.207815551175048,0.559073176524041,0.113477464355189,0.0782712035671335,0.411740462751252,0.180394417835773,0.546,0.496,0.421,0.421
"sell",-0.473450662324491,-0.217749192312261,0.717128316309269,0.0192611062736276,0.25570147001223,0.669520880028567,0.395632058423915,0.875,0.769,0.8,0.8
"senate",0.437655445410069,0.602732740242426,0.560405012445086,0.067827644926346,0.165077294832356,0.596105625810143,0.386296610226904,0.861,0.7885,0.8375,0.75
"senator",0.370147949065293,0.45875251720141,0.518362019831357,0.0700670450680825,0.0886045681361167,0.524370149845939,0.337044791307449,0.7635,0.509,0.7875,0.615
"send",-0.400952133128919,-0.221897248491035,0.484688590916062,0.125484435037921,0.179054884637884,0.528857653083761,0.308026660373916,0.777,0.647,0.778,0.778
"sensitive",-0.147586659830294,-0.120568387997763,0.589919417504632,0.136224306012219,0.0270182718325313,0.627478779420157,0.366259705273423,0.7445,0.487,0.8,0.5775
"sentence",-0.168832077660726,-0.0952839391112971,0.407958048288242,0.0262967943825787,0.073548138549429,0.444385190652227,0.234080801200861,0.7035,0.596,0.74,0.74
"sermon",0.781415337177433,0.713005923166925,0.5636447273671,0.0608868309412129,-0.0684094140105075,0.472774808519504,0.290208167840355,0.752,0.697,0.743,0.7205
"servant",-0.0391402383583032,0.168760169647363,0.601641958798318,0.133214944050029,0.207900408005666,0.596935238548012,0.326114068096471,0.72,0.503,0.6175,0.5385
"shelter",0.0079811191381344,-0.0659835749629974,0.687687977022231,0.0580457982979806,-0.0739646941011318,0.685457689371019,0.480582574472713,0.896,0.7135,0.8875,0.7865
"ship",-0.35502970986422,-0.379443381865368,0.493961394254085,0.117967403431864,-0.0244136720011472,0.462829766226807,0.213615432423904,0.886,0.7885,0.875,0.769
"shoe",-0.274067160350702,-0.319054467167405,0.611428649298019,0.145120468672177,-0.0449873068167025,0.380081631713182,0.06494037018659,0.887,0.777,0.8625,0.7795
"shoot",-0.340546276566684,-0.3828906483054,0.651605714231612,0.117043101037223,-0.0423443717387161,0.720269488132786,0.401243888332447,0.71,0.56,0.775,0.6565
"sick",-0.390152135457591,-0.144109908907243,0.609541885505883,0.107940773369897,0.246042226550349,0.381423852922013,0.127619289047497,0.925,0.7645,0.9,0.9
"sign",-0.228654347306079,-0.278308610183787,0.369367818912444,0.112016722059911,-0.0496542628777079,0.502741607260748,0.232396915186795,0.555,0.3095,0.3375,0.1875
"signal",-0.266133201624122,-0.203888538009042,0.588593944669149,0.120266512003589,0.0622446636150805,0.41199813188607,0.138396796139626,0.5485,0.4785,0.302,0.227
"signature",-0.182814402116333,-0.190071111004723,0.476149988192806,0.0609065109884433,-0.00725670888838983,0.615027719271348,0.316090287954897,0.757,0.5165,0.7495,0.586
"silence",-0.29845115201218,-0.222505290323284,0.623354755658702,0.107858562731919,0.0759458616888967,0.67005570173188,0.405723878820534,0.857,0.7345,0.85,0.744
"silver",-0.246542082913565,-0.23861991274825,0.555832513677217,0.121532982722718,0.00792217016531471,0.553582641631761,0.378526058137801,0.846,0.724,0.8625,0.7625
"simple",-0.277006649295013,-0.40244412286622,0.465211030065384,0.112390740616293,-0.125437473571207,0.633749604917878,0.240243637994428,0.392,0.174,0.589,0.4825
"sink",-0.205241520295836,0.56235402210165,0.507217215875334,0.0832171197889453,0.767595542397486,0.424016795340225,0.172486877952963,0.831,0.786,0.775,0.7275
"sip",0.10205340838871,0.661676167273739,0.305832298158967,0.0910535076672957,0.559622758885029,0.322317737031043,0.148523131548929,0.453,0.3405,0.4045,0.3545
"sit",-0.308316896663353,-0.133076738455615,0.550948673514326,0.0434153902924658,0.175240158207739,0.500201234864454,0.254958316322894,0.7665,0.66,0.577,0.523
"skull",-0.217639739944436,-0.151901575866076,0.548258478685308,0.119542646428746,0.0657381640783597,0.405322005875023,0.192192459337135,0.876,0.736,0.85,0.744
"sleep",-0.446979130367269,-0.377396110244101,0.285698603530572,0.115615857692347,0.0695830201231682,0.458819922557791,0.21936141081607,0.8695,0.732,0.8175,0.7175
"small",-0.512545458070191,-0.398032370499644,0.480003237822487,0.104343119901715,0.114513087570547,0.697844656992757,0.455208339891083,0.925,0.701,1,0.8815
"smell",-0.46656577344685,-0.261904659776572,0.585886955934739,0.118314126116518,0.204661113670278,0.662936255044098,0.473769001903954,0.835,0.76,0.8335,0.8335
"snake",-0.322553795269939,-0.215331259408888,0.520285066763591,0.144130673727818,0.107222535861051,0.554947891568541,0.308409940185821,0.749,0.719,0.6595,0.607
"sniper",0.0513928669331577,0.338588249660528,0.636298317539522,0.113825369549403,0.287195382727371,0.60549800309438,0.316293449654992,0.861,0.5765,0.8505,0.6505
"snow",-0.454496403678949,-0.235424949668437,0.609211835538342,0.117421867380777,0.219071454010512,0.538102581275372,0.374048722178068,0.8635,0.8335,0.8725,0.8725
"soda",-0.220538824899671,-0.18195141417672,0.62996174433967,0.0812074902742992,0.0385874107229514,0.498734489805465,0.317387407051233,0.7685,0.7185,0.811,0.761
"solar",-0.250034315802616,-0.0265769573731959,0.496147179916061,0.108926640107962,0.223457358429421,0.51519178882108,0.278538978576939,0.753,0.505,0.836,0.641
"something",-0.387039229577724,-0.247931735739547,0.571329900743137,0.148873545388376,0.139107493838176,0.622031553329903,0.324548667553731,0.809,0.609,0.5,0.5
"somewhere",-0.389532117821281,0.0181896260214809,0.477330665872073,0.0768958930024935,0.407721743842761,0.534445441037253,0.348283567205171,0.754,0.629,0.8445,0.8445
"son",-0.395299470603744,-0.147937782434969,0.722911889402052,0.115656627632127,0.247361688168776,0.506774631636849,0.099903220867189,0.975,0.745,1,0.9
"song",-0.375013097646145,-0.243257952943269,0.581556507440908,0.149558207009125,0.131755144702877,0.522494915291349,0.303614949143802,0.872,0.627,0.8625,0.684
"sound",-0.459372692976555,-0.277974820299804,0.56856264189442,0.119351354739858,0.181397872676751,0.635469546582575,0.396967790032254,0.909,0.7315,0.875,0.84
"spaghetti",-0.0506419178955427,0.285489493549639,0.656786816104483,0.0544704911902812,0.336131411445182,0.562241372434202,0.346752061632966,0.8625,0.7875,0.85,0.85
"speak",-0.46388161192969,-0.323804511666445,0.659054447522407,0.0689169234871805,0.140077100263244,0.628538064195794,0.371488032938643,0.8875,0.792,0.9,0.9
"specialist",0.0562956566502115,0.0693277643717442,0.676662690856841,0.0488969683501116,0.0130321077215327,0.612350180322415,0.341710190250866,0.872,0.6995,0.9,0.9
"spectacular",0.18500499973089,0.482886869534698,0.508796002760573,0.042902436716398,0.297881869803808,0.656180792159516,0.404833729055602,0.798,0.648,0.8,0.75
"speed",-0.336518014132763,-0.321523883820628,0.416512662439313,0.0943444734082596,0.014994130312135,0.527627506013478,0.346794685008968,0.807,0.593,0.6995,0.5935
"spend",-0.213699533841284,-0.0460090563296721,0.511184188377758,0.142178517921097,0.167690477511612,0.431947671916916,0.181779916212262,0.516,0.271,0.2395,0.1335
"spirit",-0.320043308156157,-0.265618439594892,0.574398126419052,0.0938545050267057,0.0544248685612644,0.620396709960224,0.311027885520925,0.8505,0.6895,0.875,0.731
"sport",-0.443543929242349,-0.376733671892663,0.440658506434557,0.128768262284831,0.0668102573496859,0.479035005215665,0.202642894150812,0.7395,0.3325,0.746,0.531
"star",-0.194982179383849,-0.384352336513604,0.452440956811345,0.149470037839166,-0.189370157129755,0.428993044964526,0.191067575431592,0.8735,0.6435,0.781,0.681
"state",-0.346914791156125,-0.226562887903297,0.463918484538165,0.130021730852079,0.120351903252828,0.392473533741854,0.167083306342033,0.8285,0.6535,0.8,0.8
"statement",-0.152546282894901,0.045362084495132,0.517646738041913,0.123612437167796,0.197908367390033,0.377881194982937,0.13385942290289,0.775,0.6485,0.8,0.688
"station",-0.206291892003968,-0.137962494240745,0.430712361257957,0.0904049507848258,0.0683293977632235,0.484108870396603,0.206773668404497,0.8525,0.6835,0.775,0.6535
"statue",0.0467520785915748,0.0659936665324549,0.584068286719166,0.106098327190009,0.0192415879408802,0.702731591668705,0.539757551373761,0.831,0.7085,0.793,0.687
"steel",-0.185556866740456,-0.185414031258466,0.574784753171382,0.139493884363402,0.000142835481989789,0.421256749329654,0.115196858729569,0.7385,0.491,0.664,0.4815
"still",-0.454582473818299,-0.378881820827839,0.42879900174996,0.119878109355698,0.0757006529904595,0.441981913855485,0.175150841979402,0.583,0.383,0.125,0.019
"stone",-0.453363790364601,-0.436401167203668,0.515891614049299,0.0909407808613249,0.0169626231609327,0.453422282727974,0.246146209377829,0.935,0.694,0.9,0.8125
"stop",-0.363989284048951,-0.502901894944425,0.490535574999306,0.0693860957373869,-0.138912610895474,0.585418813282572,0.321837858176255,0.8755,0.7195,0.8,0.7075
"store",-0.488736141891804,-0.279212526572792,0.71687544326754,0.147283309525454,0.209523615319012,0.608476845538573,0.383621191127089,0.925,0.769,0.925,0.8525
"storm",-0.281546978499435,-0.118808601876372,0.551182439977745,0.090269861538885,0.162738376623062,0.54222826998574,0.31304609469821,0.862,0.7945,0.833,0.833
"stove",-0.477565994517191,0.0311483845274166,0.665640020388527,0.0633672302955051,0.508714379044607,0.50922204859031,0.267722379960788,0.855,0.777,0.8875,0.7875
"strange",-0.15592144617658,-0.219299084682862,0.659666568045521,0.108160543910286,-0.0633776385062819,0.722896638150382,0.496975190813156,0.8745,0.7975,0.8115,0.8115
"strategy",0.00530961466093478,0.107953530093844,0.65821978661997,0.0783655756718948,0.10264391543291,0.69706503685329,0.475020046760195,0.856,0.734,0.8835,0.821
"strawberry",-0.191422029530631,-0.151595646108848,0.565948561389017,0.138361945292609,0.0398263834217835,0.400730056857412,0.186828374198741,0.8005,0.753,0.861,0.861
"street",-0.383831576359776,-0.330658347310123,0.473499090316142,0.123101620249634,0.0531732290496528,0.505228214683313,0.238002170332175,0.9105,0.743,0.85,0.738
"strike",-0.360856514456591,-0.317125202440241,0.429579330999397,0.133443722778468,0.0437313120163498,0.523653140936952,0.186616761707743,0.8455,0.683,0.8125,0.723
"stroll",0.15729984734078,0.133664228232645,0.512869795334726,0.104637733387253,-0.0236356191081348,0.229922450069728,0.064613564738752,0.286,0.1785,0.131,0.03
"strongly",-0.215777833485089,0.167921163800133,0.455159491474564,0.11780075521085,0.383698997285222,0.654186778094217,0.496396460316901,0.748,0.748,0.1625,0.1625
"structure",-0.102769776167724,-0.114813910109907,0.48095589266325,0.133858252733787,-0.0120441339421824,0.35127397470879,-0.06933592233475,0.7645,0.236,0.802,0.618
"study",-0.478656228886027,-0.401777291037988,0.557826074354545,0.146610515538486,0.0768789378480398,0.533461005527051,0.240299973758283,0.8795,0.651,0.8785,0.7665
"stupid",0.224477969429427,-0.431905308420565,0.405916674616852,0.1374963714825,-0.656383277849992,0.384067526577375,0.150873645902658,0.612,0.5615,0.689,0.689
"stupidity",0.110565983028428,0.26736802067487,0.531852715726408,0.097553886565754,0.156802037646442,0.487331186689391,0.315501033745958,0.7855,0.6745,0.783,0.727
"style",-0.274935995681851,-0.298781934424374,0.410828889114266,0.0628089647101067,-0.0238459387425225,0.45115412627287,0.292200958841672,0.652,0.4445,0.5135,0.3575
"subject",-0.320843549684926,-0.414835515090452,0.435426243043487,0.1099786627831,-0.0939919654055262,0.6358450895657,0.359562558634292,0.7945,0.5645,0.575,0.402
